epoch,accuracy,loss,lr,val_accuracy,val_loss
90,0.13202043,0.21699489419430734,1.0000001e-11,0.13725491,0.2156862743150175
91,0.13347921,0.2166301968604609,1.0000001e-11,0.13725491,0.2156862743150175
92,0.13202043,0.21699489437907737,1.0000001e-11,0.13725491,0.2156862743150175
93,0.13202043,0.21699489416170084,1.0000001e-11,0.13725491,0.2156862743150175
94,0.13274981,0.21681254561976915,1.0000001e-12,0.13725491,0.2156862743150175
95,0.13347921,0.21663019696914915,1.0000001e-12,0.13725491,0.2156862743150175
96,0.12983224,0.2175419401461673,1.0000001e-12,0.13725491,0.2156862743150175
97,0.12837344,0.21790663744740726,1.0000001e-12,0.13725491,0.2156862743150175
98,0.13274981,0.2168125457284574,1.0000001e-12,0.13725491,0.2156862743150175
99,0.13202043,0.21699489437907737,1.0000001e-12,0.13725491,0.2156862743150175
